1280	2559	512	1500	2376	571
1536	2559	512	1710	2384	574
1792	2559	512	1919	2392	578
2048	2559	512	2137	2399	582
2303	2559	512	2363	2406	585
2559	2559	512	2560	2415	587
2815	2559	512	2767	2423	592
3071	2559	512	2975	2429	595
3327	2559	512	3185	2436	599
3583	2559	512	3394	2443	602
3839	2559	512	3598	2451	605
4095	2559	512	3804	2457	609
0	2815	512	497	2567	567
256	2815	512	707	2575	571
512	2815	512	916	2582	575
768	2815	512	1124	2589	578
1024	2815	512	1333	2596	582
1280	2815	512	1544	2604	585
1536	2815	512	1753	2611	589
1792	2815	512	1961	2618	593
2048	2815	512	2184	2626	596
2303	2815	512	2403	2633	599
2559	2815	512	2602	2639	603
2815	2815	512	2809	2646	606
3071	2815	512	3018	2653	610
3327	2815	512	3228	2660	614
3583	2815	512	3436	2668	617
3839	2815	512	3641	2675	620
4095	2815	512	3848	2682	623
0	3071	512	541	2795	582
256	3071	512	749	2803	585
512	3071	512	960	2810	589
768	3071	512	1167	2818	593
1024	3071	512	1377	2825	596
1280	3071	512	1587	2832	600
1536	3071	512	1797	2841	604
1792	3071	512	2005	2847	607
2048	3071	512	2234	2855	610
2303	3071	512	2443	2862	614
2559	3071	512	2645	2870	618
2815	3071	512	2853	2876	621
3071	3071	512	3061	2884	624
3327	3071	512	3272	2891	628
3583	3071	512	3478	2897	631
3839	3071	512	3684	2904	634
4095	3071	512	3888	2911	639
0	3327	512	584	3026	596
256	3327	512	794	3033	599
512	3327	512	1003	3040	604
768	3327	512	1211	3048	607
1024	3327	512	1421	3055	610
1280	3327	512	1631	3062	614
1536	3327	512	1840	3070	618
1792	3327	512	2050	3077	621
2048	3327	512	2283	3083	626
2303	3327	512	2486	3092	629
2559	3327	512	2689	3099	632
2815	3327	512	2898	3107	636
3071	3327	512	3105	3113	639
3327	3327	512	3316	3120	642
3583	3327	512	3521	3128	646
3839	3327	512	3727	3134	650
4095	3327	512	3931	3140	653
0	3583	512	628	3253	610
256	3583	512	837	3261	614
512	3583	512	1047	3267	618
768	3583	512	1255	3275	622
1024	3583	512	1466	3283	625
1280	3583	512	1675	3290	629
